,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2200,-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,253870.0,NEAR BAY
2201,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,273628.0,NEAR BAY
2202,-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,142088.0,NEAR BAY
2203,-121.32,39.43,18.0,1860.0,409.0,741.0,349.0,1.8672,86252.0,INLAND
2204,-117.99,33.71,17.0,1600.0,458.0,1803.0,432.0,2.7865,209388.0,<1H OCEAN
2205,-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517,126291.0,INLAND
2206,-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,129976.0,INLAND
2207,-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,126768.0,INLAND
2208,-118.74,34.27,23.0,2493.0,522.0,1488.0,505.0,4.18,214746.0,<1H OCEAN
2209,-121.99,37.55,28.0,2414.0,415.0,1106.0,453.0,4.8403,258412.01,<1H OCEAN
2210,-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286,95923.0,INLAND
2211,-118.02,33.98,23.0,1995.0,306.0,707.0,293.0,8.6677,351150.02,<1H OCEAN
2212,-117.9,33.98,20.0,9893.0,2283.0,7228.0,2159.0,3.253,185416.0,<1H OCEAN
2213,-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,60947.0,INLAND
2214,-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,151799.0,NEAR BAY
2215,-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,353707.06,<1H OCEAN
2216,-121.32,38.69,11.0,13796.0,2372.0,6000.0,2250.0,3.8776,127464.0,INLAND
2217,-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,468116.32,INLAND
2218,-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,457977.7,NEAR BAY
2219,-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY
2220,-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,168908.0,<1H OCEAN
2221,-122.17,37.73,52.0,1555.0,289.0,620.0,292.0,3.7159,190485.0,NEAR BAY
2222,-117.89,33.66,32.0,2736.0,550.0,1279.0,534.0,5.5422,259816.01,<1H OCEAN
2223,-117.73,34.09,36.0,1543.0,297.0,1355.0,303.0,3.5313,122169.0,INLAND
2224,-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,148922.0,INLAND
2225,-122.44,37.77,52.0,3225.0,667.0,1494.0,619.0,4.4875,478502.78,NEAR BAY
2226,-121.46,39.54,14.0,5549.0,1000.0,1822.0,919.0,2.9562,129915.0,INLAND
2227,-118.21,33.93,36.0,1337.0,382.0,1769.0,393.0,2.6953,124634.0,<1H OCEAN
2228,-122.53,37.97,37.0,1340.0,322.0,621.0,314.0,3.5588,278992.02,NEAR BAY
2229,-122.1,37.72,30.0,2599.0,366.0,922.0,350.0,5.8382,322213.0,NEAR BAY
2230,-118.2,34.05,50.0,1407.0,401.0,1526.0,385.0,2.29,128241.0,<1H OCEAN
2231,-118.03,34.11,38.0,2076.0,361.0,988.0,332.0,5.9175,404307.02,INLAND
2232,-117.88,33.83,25.0,1785.0,248.0,750.0,251.0,6.8407,298017.0,<1H OCEAN
2233,-118.1,34.02,37.0,1022.0,232.0,653.0,238.0,3.0625,185579.0,<1H OCEAN
2234,-118.54,34.17,34.0,2458.0,433.0,1034.0,373.0,5.6738,416473.01,<1H OCEAN
2235,-118.09,33.96,20.0,1911.0,472.0,1407.0,465.0,2.7647,166914.0,<1H OCEAN
2236,-117.99,34.0,26.0,2988.0,397.0,1371.0,415.0,6.6988,336390.05,<1H OCEAN
2237,-117.07,32.6,13.0,1607.0,435.0,983.0,400.0,2.2903,115184.0,NEAR OCEAN
2238,-121.67,40.89,17.0,2548.0,537.0,1118.0,461.0,2.267,64087.0,INLAND
2239,-121.18,41.31,22.0,2124.0,432.0,829.0,313.0,2.4519,66547.0,INLAND
2240,-117.23,32.79,23.0,2578.0,665.0,989.0,622.0,3.5484,246820.0,NEAR OCEAN
2241,-118.11,33.84,36.0,1523.0,263.0,717.0,278.0,4.875,220637.0,<1H OCEAN
2242,-118.32,33.98,49.0,1412.0,333.0,901.0,328.0,1.7067,116383.0,<1H OCEAN
2243,-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,313094.02,INLAND
2244,-122.02,37.59,18.0,1165.0,333.0,855.0,319.0,3.6923,193727.0,NEAR BAY
2245,-117.98,33.78,22.0,4255.0,971.0,2901.0,920.0,3.2636,185115.0,<1H OCEAN
2246,-118.47,34.01,44.0,2175.0,475.0,1019.0,448.0,4.793,443860.05,<1H OCEAN
2247,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244,139395.0,INLAND
2248,-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,101266.0,INLAND
2249,-121.89,38.01,28.0,3639.0,751.0,2362.0,641.0,3.0042,108402.0,INLAND
2250,-119.04,34.28,21.0,1856.0,276.0,863.0,255.0,4.5833,412310.67,<1H OCEAN
2251,-117.17,32.73,52.0,1578.0,487.0,879.0,446.0,2.4069,212285.0,NEAR OCEAN
2252,-118.45,34.32,23.0,3481.0,641.0,1952.0,682.0,4.26,190776.0,<1H OCEAN
2253,-118.34,34.04,42.0,1681.0,360.0,987.0,337.0,2.6,183798.0,<1H OCEAN
2254,-122.47,37.75,51.0,2413.0,431.0,1095.0,437.0,4.0089,344034.0,NEAR BAY
2255,-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,195986.0,NEAR BAY
2256,-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556,98043.0,<1H OCEAN
2257,-118.59,34.21,26.0,2335.0,669.0,1986.0,645.0,2.9974,185439.0,<1H OCEAN
2258,-117.9,33.91,26.0,2885.0,476.0,1227.0,439.0,4.9524,231756.0,<1H OCEAN
2259,-118.14,33.87,21.0,6618.0,1773.0,4396.0,1649.0,3.0989,177632.0,<1H OCEAN
2260,-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,250181.01,NEAR BAY
2261,-121.53,38.5,17.0,3087.0,477.0,1365.0,495.0,6.4667,238205.0,INLAND
2262,-122.68,38.76,29.0,994.0,226.0,302.0,117.0,2.3125,88025.0,INLAND
2263,-117.44,33.99,12.0,9966.0,1517.0,5008.0,1492.0,4.5625,163237.0,INLAND
2264,-118.35,34.03,44.0,865.0,208.0,537.0,183.0,1.9,131708.0,<1H OCEAN
2265,-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,300068.0,<1H OCEAN
2266,-117.13,32.75,28.0,2279.0,671.0,1166.0,623.0,1.95,141571.0,NEAR OCEAN
2267,-122.0,38.38,16.0,2509.0,366.0,1043.0,339.0,6.0704,176862.0,INLAND
2268,-122.04,36.97,40.0,1193.0,227.0,570.0,204.0,4.4659,241882.0,NEAR OCEAN
2269,-119.02,35.33,35.0,2053.0,412.0,1193.0,387.0,2.75,67158.0,INLAND
2270,-118.45,34.31,28.0,1532.0,287.0,977.0,275.0,4.4773,183521.0,<1H OCEAN
2271,-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,320939.0,NEAR OCEAN
2272,-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,264373.0,<1H OCEAN
2273,-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895,91355.0,INLAND
2274,-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,223256.0,<1H OCEAN
2275,-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,251026.0,<1H OCEAN
2276,-118.19,34.16,49.0,1788.0,267.0,735.0,266.0,6.6009,394540.12,<1H OCEAN
2277,-120.37,38.25,13.0,4495.0,856.0,1149.0,459.0,2.5352,117540.0,INLAND
2278,-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,476502.77,NEAR OCEAN
2279,-118.99,35.35,32.0,1293.0,317.0,1109.0,286.0,1.1786,48252.0,INLAND
2280,-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,96768.0,INLAND
2281,-118.15,33.78,12.0,4436.0,1133.0,2176.0,1002.0,3.5812,268832.01,NEAR OCEAN
2282,-118.49,34.03,31.0,4949.0,1293.0,1985.0,1244.0,4.252,447343.13,<1H OCEAN
2283,-121.46,38.65,14.0,3167.0,551.0,1787.0,533.0,3.8125,105241.0,INLAND
2284,-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,142029.0,NEAR BAY
2285,-118.36,33.81,26.0,1575.0,300.0,881.0,309.0,5.1778,347364.0,<1H OCEAN
2286,-117.25,32.83,17.0,2075.0,262.0,704.0,241.0,10.9529,492411.78,NEAR OCEAN
2287,-119.81,37.67,24.0,172.0,42.0,79.0,30.0,3.8333,116940.0,INLAND
2288,-121.59,38.69,32.0,541.0,82.0,229.0,98.0,8.0379,375736.01,INLAND
2289,-121.29,38.36,17.0,2193.0,386.0,1148.0,372.0,4.5272,173567.0,INLAND
2290,-121.91,37.26,25.0,4258.0,719.0,2290.0,743.0,5.1461,276545.0,<1H OCEAN
2291,-120.56,35.07,14.0,6788.0,1216.0,2866.0,1036.0,3.3603,220954.0,<1H OCEAN
2292,-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,53124.0,INLAND
2293,-121.58,39.76,19.0,2487.0,485.0,1110.0,453.0,3.1061,108194.0,INLAND
2294,-119.69,36.86,20.0,1676.0,263.0,786.0,240.0,4.0,148876.0,INLAND
2295,-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,357293.06,NEAR BAY
2296,-121.33,38.69,15.0,3137.0,509.0,1635.0,544.0,4.6923,136293.0,INLAND
2297,-117.25,32.75,37.0,1189.0,377.0,645.0,377.0,2.4672,228584.0,NEAR OCEAN
2298,-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,87061.0,NEAR OCEAN
2299,-122.49,37.63,34.0,696.0,145.0,398.0,162.0,3.525,271871.0,NEAR OCEAN
2300,-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,177457.0,<1H OCEAN
2301,-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,169533.0,INLAND
2302,-121.24,37.82,9.0,6169.0,959.0,3378.0,945.0,5.1047,158374.0,INLAND
2303,-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425,188090.0,<1H OCEAN
2304,-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,140655.0,INLAND
2305,-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,81437.0,INLAND
2306,-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825,247552.0,<1H OCEAN
2307,-122.24,37.49,38.0,4105.0,950.0,2561.0,909.0,3.8684,283974.01,NEAR OCEAN
2308,-120.45,34.95,32.0,1574.0,447.0,1772.0,463.0,1.8625,112571.0,<1H OCEAN
2309,-118.09,34.07,45.0,726.0,146.0,568.0,160.0,3.0347,192564.01,<1H OCEAN
2310,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,169690.0,<1H OCEAN
2311,-122.27,37.8,16.0,994.0,392.0,800.0,362.0,2.0938,152636.0,NEAR BAY
2312,-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,138581.0,INLAND
2313,-122.27,37.83,49.0,1215.0,282.0,570.0,264.0,1.4861,106125.0,NEAR BAY
2314,-118.36,34.09,38.0,2158.0,582.0,1061.0,577.0,2.9643,345562.09,<1H OCEAN
2315,-122.27,38.28,37.0,1170.0,303.0,766.0,302.0,2.6618,141635.0,NEAR BAY
2316,-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,143036.0,<1H OCEAN
2317,-121.87,37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,307631.0,<1H OCEAN
2318,-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,158635.0,<1H OCEAN
2319,-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,347740.02,<1H OCEAN
2320,-122.04,37.66,10.0,2031.0,357.0,867.0,352.0,5.3169,282667.0,NEAR BAY
2321,-119.86,36.81,4.0,4530.0,1070.0,1804.0,837.0,3.3942,80685.0,INLAND
2322,-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,118543.0,<1H OCEAN
2323,-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,283550.0,INLAND
2324,-118.12,33.87,21.0,3764.0,1081.0,1919.0,977.0,2.5057,166316.0,<1H OCEAN
2325,-117.81,33.73,23.0,3056.0,556.0,1508.0,555.0,4.7273,226411.0,<1H OCEAN
2326,-119.66,36.34,32.0,1338.0,276.0,859.0,286.0,2.6397,64025.0,INLAND
2327,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787,258072.0,<1H OCEAN
2328,-118.3,34.1,36.0,2284.0,899.0,1964.0,839.0,1.9297,217347.01,<1H OCEAN
2329,-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,190100.0,<1H OCEAN
2330,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,295340.0,<1H OCEAN
2331,-118.31,33.88,35.0,1939.0,412.0,1036.0,400.0,3.5556,228203.0,<1H OCEAN
2332,-121.83,37.32,21.0,4559.0,1163.0,5124.0,1124.0,3.2052,184092.0,<1H OCEAN
2333,-118.1,33.9,43.0,1237.0,243.0,776.0,246.0,4.325,168273.0,<1H OCEAN
2334,-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,173229.0,<1H OCEAN
2335,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,159020.01,<1H OCEAN
2336,-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,186434.0,INLAND
2337,-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,53560.0,INLAND
2338,-118.36,34.08,52.0,1965.0,480.0,794.0,451.0,3.2824,328262.03,<1H OCEAN
2339,-118.57,34.18,36.0,2981.0,441.0,1243.0,413.0,6.5304,425229.09,<1H OCEAN
2340,-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,129366.0,INLAND
2341,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,134384.0,<1H OCEAN
2342,-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,143098.0,<1H OCEAN
2343,-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,261363.01,NEAR BAY
2344,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,102328.0,INLAND
2345,-115.59,32.96,17.0,841.0,146.0,473.0,154.0,3.1979,105142.01,INLAND
2346,-119.63,36.34,26.0,1463.0,261.0,699.0,219.0,3.5536,79153.0,INLAND
2347,-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,211332.0,<1H OCEAN
2348,-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,359535.22,<1H OCEAN
2349,-118.19,33.93,44.0,1613.0,345.0,1227.0,342.0,3.1667,150474.0,<1H OCEAN
2350,-122.09,37.4,36.0,1575.0,379.0,1036.0,382.0,5.1408,283027.05,NEAR BAY
2351,-122.42,37.63,46.0,66.0,11.0,30.0,12.0,2.375,270099.04,NEAR OCEAN
2352,-117.09,33.11,32.0,1713.0,321.0,891.0,286.0,3.1429,166509.0,<1H OCEAN
2353,-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,245480.08,INLAND
2354,-118.06,33.91,21.0,2863.0,701.0,1489.0,621.0,3.2031,184679.0,<1H OCEAN
2355,-119.94,38.96,20.0,1451.0,386.0,467.0,255.0,1.5536,173288.0,INLAND
2356,-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,156399.0,INLAND
2357,-119.0,35.36,39.0,896.0,217.0,805.0,197.0,1.25,44582.0,INLAND
2358,-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,224297.0,NEAR OCEAN
2359,-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,81750.0,INLAND
2360,-119.0,35.36,40.0,850.0,227.0,764.0,186.0,0.9407,44636.0,INLAND
2361,-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705,341117.04,NEAR OCEAN
2362,-122.13,37.72,45.0,2315.0,451.0,1006.0,444.0,3.524,198896.0,NEAR BAY
2363,-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,65626.0,INLAND
2364,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,227244.0,<1H OCEAN
2365,-118.45,34.21,30.0,2331.0,733.0,2172.0,707.0,2.1888,202374.0,<1H OCEAN
2366,-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,163452.0,NEAR OCEAN
2367,-118.58,34.15,21.0,3856.0,547.0,1422.0,535.0,8.4196,435060.04,<1H OCEAN
2368,-121.45,38.53,38.0,1746.0,388.0,1142.0,315.0,1.7714,71011.0,INLAND
2369,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553,129823.0,NEAR OCEAN
2370,-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,335176.0,<1H OCEAN
2371,-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,280936.0,NEAR OCEAN
2372,-116.71,33.94,12.0,549.0,109.0,209.0,90.0,3.0208,94154.0,INLAND
2373,-121.49,38.63,6.0,12197.0,2617.0,5634.0,2329.0,3.7449,135981.0,INLAND
2374,-119.1,36.19,17.0,1564.0,396.0,713.0,362.0,1.6186,70991.0,INLAND
2375,-122.27,37.85,52.0,1228.0,293.0,648.0,303.0,2.1202,143200.0,NEAR BAY
2376,-118.2,34.08,41.0,1807.0,429.0,1699.0,424.0,2.2222,133409.0,<1H OCEAN
2377,-121.88,37.25,24.0,968.0,240.0,631.0,250.0,2.8636,240999.0,<1H OCEAN
2378,-118.18,34.05,52.0,1070.0,231.0,925.0,220.0,1.825,135206.0,<1H OCEAN
2379,-121.44,38.69,24.0,3124.0,556.0,1512.0,555.0,3.1942,100885.0,INLAND
2380,-118.14,33.8,43.0,2506.0,531.0,1230.0,543.0,3.4211,224183.0,NEAR OCEAN
2381,-115.55,32.8,23.0,666.0,142.0,580.0,160.0,2.1136,64452.0,INLAND
2382,-117.76,34.08,37.0,2263.0,502.0,1677.0,522.0,2.9388,134220.0,INLAND
2383,-118.31,34.05,35.0,2007.0,571.0,1513.0,554.0,2.1162,220896.0,<1H OCEAN
2384,-117.08,32.83,7.0,13703.0,2352.0,4446.0,1856.0,6.4335,271357.01,<1H OCEAN
2385,-118.31,34.08,27.0,1514.0,510.0,1603.0,518.0,2.8971,248732.02,<1H OCEAN
2386,-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,295461.0,<1H OCEAN
2387,-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,4.0,175799.0,NEAR BAY
2388,-117.21,32.82,31.0,2035.0,383.0,866.0,360.0,3.8529,206632.0,NEAR OCEAN
2389,-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,207189.0,<1H OCEAN
2390,-122.68,38.01,41.0,1865.0,392.0,825.0,369.0,4.2011,266920.0,NEAR OCEAN
2391,-121.86,38.04,52.0,242.0,59.0,188.0,54.0,1.3958,79481.0,INLAND
2392,-117.22,32.75,26.0,617.0,112.0,251.0,110.0,3.8036,192459.04,NEAR OCEAN
2393,-120.64,35.47,8.0,416.0,121.0,936.0,97.0,2.1154,113943.0,<1H OCEAN
2394,-119.96,38.84,17.0,2722.0,512.0,828.0,289.0,3.5714,113657.0,INLAND
2395,-121.81,38.84,37.0,352.0,65.0,238.0,67.0,2.8542,122897.0,INLAND
2396,-121.08,39.21,17.0,3033.0,590.0,1319.0,583.0,2.4811,120517.0,INLAND
2397,-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,3.5078,176512.0,NEAR OCEAN
2398,-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,2.7857,88252.0,INLAND
2399,-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,190923.0,NEAR OCEAN
2400,-122.78,38.97,11.0,5175.0,971.0,2144.0,792.0,3.0466,114374.0,INLAND
2401,-118.24,34.22,36.0,2507.0,517.0,1232.0,470.0,5.529,264893.01,<1H OCEAN
2402,-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,260159.03,<1H OCEAN
2403,-122.03,37.98,45.0,2842.0,567.0,1261.0,535.0,3.6042,148859.0,NEAR BAY
2404,-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,206741.0,<1H OCEAN
2405,-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,422931.08,NEAR OCEAN
2406,-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,140650.0,NEAR BAY
2407,-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,395187.09,NEAR BAY
2408,-118.22,33.8,33.0,1984.0,477.0,1764.0,440.0,3.875,173537.01,NEAR OCEAN
2409,-117.36,33.18,26.0,5550.0,1153.0,2372.0,1058.0,2.5509,183527.0,NEAR OCEAN
2410,-122.07,37.97,20.0,1705.0,353.0,856.0,341.0,3.7262,193691.0,NEAR BAY
2411,-118.23,33.9,45.0,1285.0,238.0,840.0,211.0,3.4107,118401.0,<1H OCEAN
2412,-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625,135455.0,NEAR OCEAN
2413,-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,209350.0,<1H OCEAN
2414,-115.55,32.79,22.0,565.0,162.0,692.0,141.0,1.2083,57182.0,INLAND
2415,-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,135123.0,NEAR BAY
2416,-122.65,38.24,49.0,3273.0,579.0,1431.0,539.0,4.275,235140.0,<1H OCEAN
2417,-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,290687.03,NEAR BAY
2418,-118.35,33.93,26.0,3156.0,857.0,2394.0,787.0,3.01,186344.0,<1H OCEAN
2419,-117.31,34.11,41.0,1105.0,257.0,816.0,197.0,1.9375,66789.0,INLAND
2420,-116.61,33.93,35.0,321.0,71.0,157.0,61.0,2.8056,86845.0,INLAND
2421,-121.91,37.26,32.0,3983.0,876.0,1989.0,794.0,3.5625,261932.0,<1H OCEAN
2422,-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,270010.0,<1H OCEAN
2423,-122.0,37.36,25.0,3534.0,949.0,1880.0,849.0,3.4238,311952.0,<1H OCEAN
2424,-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1.2276,206884.0,NEAR OCEAN
2425,-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,493151.91,NEAR BAY
2426,-121.26,38.73,14.0,3323.0,499.0,1527.0,540.0,5.3451,175466.0,INLAND
2427,-118.73,36.01,14.0,3263.0,651.0,1910.0,594.0,2.8603,80652.0,INLAND
2428,-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,151678.0,<1H OCEAN
2429,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056,67293.98,INLAND
2430,-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,144569.0,NEAR BAY
2431,-121.97,37.24,35.0,2553.0,533.0,1117.0,498.0,4.4063,284527.02,<1H OCEAN
2432,-118.14,33.91,32.0,1981.0,472.0,1371.0,431.0,3.1204,203371.0,<1H OCEAN
2433,-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,202498.0,<1H OCEAN
2434,-121.43,38.48,12.0,4602.0,930.0,2299.0,860.0,3.0625,99766.0,INLAND
2435,-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,212567.0,<1H OCEAN
2436,-117.91,34.08,35.0,1443.0,266.0,861.0,262.0,3.5795,191696.0,<1H OCEAN
2437,-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,163782.0,NEAR BAY
2438,-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,116366.0,INLAND
2439,-118.97,35.37,41.0,2396.0,602.0,1781.0,543.0,1.8819,57405.0,INLAND
2440,-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,410863.23,<1H OCEAN
2441,-118.48,34.01,31.0,1829.0,458.0,719.0,392.0,4.4,380362.04,<1H OCEAN
2442,-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,279236.0,<1H OCEAN
2443,-117.28,32.73,44.0,1934.0,325.0,783.0,316.0,4.8684,371191.1,NEAR OCEAN
2444,-122.29,37.89,52.0,2248.0,422.0,870.0,377.0,3.4732,214958.01,NEAR BAY
2445,-119.06,36.08,19.0,2554.0,443.0,1301.0,419.0,4.1856,84376.0,INLAND
2446,-121.83,38.45,32.0,2139.0,440.0,1154.0,411.0,3.2672,110956.0,INLAND
2447,-117.32,34.09,30.0,1129.0,251.0,1034.0,237.0,2.3917,85709.0,INLAND
2448,-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331,194136.0,NEAR OCEAN
2449,-120.88,38.45,25.0,1374.0,297.0,657.0,288.0,2.5476,103036.0,INLAND
2450,-118.17,33.84,45.0,1533.0,331.0,791.0,335.0,3.4605,185327.0,<1H OCEAN
2451,-118.11,33.91,19.0,3056.0,759.0,1561.0,740.0,3.1369,195576.0,<1H OCEAN
2452,-119.53,36.55,34.0,2065.0,343.0,1041.0,313.0,3.2917,103678.0,INLAND
2453,-122.08,37.59,16.0,1816.0,365.0,1367.0,355.0,4.235,166242.0,NEAR BAY
2454,-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,270106.02,<1H OCEAN
2455,-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,470034.48,<1H OCEAN
2456,-121.23,37.95,32.0,2081.0,472.0,1342.0,411.0,2.7958,73124.0,INLAND
2457,-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,160995.0,<1H OCEAN
2458,-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,103067.0,<1H OCEAN
2459,-115.99,33.4,15.0,1945.0,536.0,515.0,273.0,2.0109,59498.0,INLAND
2460,-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,159593.0,INLAND
2461,-118.27,34.07,32.0,1657.0,579.0,2071.0,598.0,2.1135,160906.0,<1H OCEAN
2462,-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,148029.0,<1H OCEAN
2463,-118.23,33.98,35.0,1366.0,496.0,2160.0,497.0,2.2059,144661.0,<1H OCEAN
2464,-121.42,38.61,34.0,1126.0,256.0,589.0,243.0,2.1776,92268.0,INLAND
2465,-118.29,34.08,34.0,479.0,182.0,557.0,170.0,1.525,216139.01,<1H OCEAN
2466,-118.97,37.64,14.0,1847.0,439.0,238.0,98.0,3.6042,138258.0,INLAND
2467,-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,308338.0,NEAR OCEAN
2468,-120.18,39.14,25.0,2171.0,386.0,248.0,116.0,3.0375,160232.0,INLAND
2469,-118.43,34.25,35.0,1447.0,335.0,1630.0,306.0,2.9205,151128.0,<1H OCEAN
2470,-118.11,33.95,34.0,2319.0,334.0,941.0,356.0,6.4319,419346.01,<1H OCEAN
2471,-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,4.8311,172323.0,INLAND
2472,-121.34,38.69,16.0,2686.0,516.0,1553.0,529.0,3.7857,118316.0,INLAND
